TOPIC MEASURE,CODING SYSTEM,CODE,MODIFIER,PLACE OF SERVICE,END DATE
144,C4,77427,N/A,N/A,
144,C4,77431,N/A,N/A,
144,C4,77432,N/A,N/A,
144,C4,77435,N/A,N/A,
144,C4,77470,N/A,N/A,
144,C4,96401,N/A,N/A,
144,C4,96402,N/A,N/A,
144,C4,96405,N/A,N/A,
144,C4,96406,N/A,N/A,
144,C4,96409,N/A,N/A,
144,C4,96411,N/A,N/A,
144,C4,96413,N/A,N/A,
144,C4,96415,N/A,N/A,
144,C4,96416,N/A,N/A,
144,C4,96417,N/A,N/A,
144,C4,96420,N/A,N/A,
144,C4,96422,N/A,N/A,
144,C4,96423,N/A,N/A,
144,C4,96425,N/A,N/A,
144,C4,96440,N/A,N/A,
144,C4,96446,N/A,N/A,
144,C4,96450,N/A,N/A,
144,C4,96521,N/A,N/A,
144,C4,96522,N/A,N/A,
144,C4,96523,N/A,N/A,
144,C4,96542,N/A,N/A,
144,C4,96549,N/A,N/A,
144,C4,99201,N/A,N/A,
144,C4,99202,N/A,N/A,
144,C4,99203,N/A,N/A,
144,C4,99204,N/A,N/A,
144,C4,99205,N/A,N/A,
144,C4,99212,N/A,N/A,
144,C4,99213,N/A,N/A,
144,C4,99214,N/A,N/A,
144,C4,99215,N/A,N/A,
144,HCPCS,0521F,8P,N/A,
144,HCPCS,0521F,N/A,N/A,
144,CPT_II,1125F,N/A,N/A,
145,C4,25606,N/A,N/A,
145,C4,25651,N/A,N/A,
145,C4,26608,N/A,N/A,
145,C4,26650,N/A,N/A,
145,C4,26676,N/A,N/A,
145,C4,26706,N/A,N/A,
145,C4,26727,N/A,N/A,
145,C4,27235,N/A,N/A,
145,C4,27244,N/A,N/A,
145,C4,27245,N/A,N/A,
145,C4,27509,N/A,N/A,
145,C4,27756,N/A,N/A,
145,C4,27759,N/A,N/A,
145,C4,28406,N/A,N/A,
145,C4,28436,N/A,N/A,
145,C4,28456,N/A,N/A,
145,C4,28476,N/A,N/A,
145,C4,36147,N/A,N/A,
145,C4,36598,N/A,N/A,
145,C4,37182,N/A,N/A,
145,C4,37183,N/A,N/A,
145,C4,37184,N/A,N/A,
145,C4,37187,N/A,N/A,
145,C4,37188,N/A,N/A,
145,C4,37210,N/A,N/A,
145,C4,37220,N/A,N/A,
145,C4,37221,N/A,N/A,
145,C4,37222,N/A,N/A,
145,C4,37223,N/A,N/A,
145,C4,37224,N/A,N/A,
145,C4,37225,N/A,N/A,
145,C4,37226,N/A,N/A,
145,C4,37227,N/A,N/A,
145,C4,37228,N/A,N/A,
145,C4,37229,N/A,N/A,
145,C4,37230,N/A,N/A,
145,C4,37231,N/A,N/A,
145,C4,37232,N/A,N/A,
145,C4,37234,N/A,N/A,
145,C4,37235,N/A,N/A,
145,C4,43260,N/A,N/A,
145,C4,43261,N/A,N/A,
145,C4,43262,N/A,N/A,
145,C4,43263,N/A,N/A,
145,C4,43264,N/A,N/A,
145,C4,43265,N/A,N/A,
145,C4,43267,N/A,N/A,
145,C4,43268,N/A,N/A,
145,C4,43269,N/A,N/A,
145,C4,43271,N/A,N/A,
145,C4,43272,N/A,N/A,
145,C4,43752,N/A,N/A,
145,C4,44500,N/A,N/A,
145,C4,49440,N/A,N/A,
145,C4,49441,N/A,N/A,
145,C4,49442,N/A,N/A,
145,C4,49446,N/A,N/A,
145,C4,49450,N/A,N/A,
145,C4,49451,N/A,N/A,
145,C4,49452,N/A,N/A,
145,C4,49460,N/A,N/A,
145,C4,49465,N/A,N/A,
145,C4,50382,N/A,N/A,
145,C4,50384,N/A,N/A,
145,C4,50385,N/A,N/A,
145,C4,50386,N/A,N/A,
145,C4,50387,N/A,N/A,
145,C4,50389,N/A,N/A,
145,C4,50590,N/A,N/A,
145,C4,61623,N/A,N/A,
145,C4,62263,N/A,N/A,
145,C4,62264,N/A,N/A,
145,C4,62280,N/A,N/A,
145,C4,62281,N/A,N/A,
145,C4,62282,N/A,N/A,
145,C4,63610,N/A,N/A,
145,C4,64610,N/A,N/A,
145,C4,64620,N/A,N/A,
145,C4,70010,N/A,N/A,
145,C4,70015,N/A,N/A,
145,C4,70170,N/A,N/A,
145,C4,70332,N/A,N/A,
145,C4,70370,N/A,N/A,
145,C4,70371,N/A,N/A,
145,C4,70373,N/A,N/A,
145,C4,70390,N/A,N/A,
145,C4,71023,N/A,N/A,
145,C4,71034,N/A,N/A,
145,C4,71040,N/A,N/A,
145,C4,71060,N/A,N/A,
145,C4,72240,N/A,N/A,
145,C4,72255,N/A,N/A,
145,C4,72265,N/A,N/A,
145,C4,72270,N/A,N/A,
145,C4,72275,N/A,N/A,
145,C4,72285,N/A,N/A,
145,C4,72291,N/A,N/A,
145,C4,72295,N/A,N/A,
145,C4,73040,N/A,N/A,
145,C4,73085,N/A,N/A,
145,C4,73115,N/A,N/A,
145,C4,73525,N/A,N/A,
145,C4,73580,N/A,N/A,
145,C4,73615,N/A,N/A,
145,C4,74190,N/A,N/A,
145,C4,74210,N/A,N/A,
145,C4,74220,N/A,N/A,
145,C4,74230,N/A,N/A,
145,C4,74235,N/A,N/A,
145,C4,74240,N/A,N/A,
145,C4,74241,N/A,N/A,
145,C4,74245,N/A,N/A,
145,C4,74246,N/A,N/A,
145,C4,74247,N/A,N/A,
145,C4,74249,N/A,N/A,
145,C4,74250,N/A,N/A,
145,C4,74251,N/A,N/A,
145,C4,74260,N/A,N/A,
145,C4,74270,N/A,N/A,
145,C4,74280,N/A,N/A,
145,C4,74283,N/A,N/A,
145,C4,74290,N/A,N/A,
145,C4,74291,N/A,N/A,
145,C4,74300,N/A,N/A,
145,C4,74305,N/A,N/A,
145,C4,74320,N/A,N/A,
145,C4,74327,N/A,N/A,
145,C4,74328,N/A,N/A,
145,C4,74329,N/A,N/A,
145,C4,74330,N/A,N/A,
145,C4,74340,N/A,N/A,
145,C4,74355,N/A,N/A,
145,C4,74360,N/A,N/A,
145,C4,74363,N/A,N/A,
145,C4,74425,N/A,N/A,
145,C4,74430,N/A,N/A,
145,C4,74440,N/A,N/A,
145,C4,74445,N/A,N/A,
145,C4,74450,N/A,N/A,
145,C4,74455,N/A,N/A,
145,C4,74470,N/A,N/A,
145,C4,74475,N/A,N/A,
145,C4,74480,N/A,N/A,
145,C4,74485,N/A,N/A,
145,C4,74740,N/A,N/A,
145,C4,74742,N/A,N/A,
145,C4,75600,N/A,N/A,
145,C4,75605,N/A,N/A,
145,C4,75625,N/A,N/A,
145,C4,75630,N/A,N/A,
145,C4,75650,N/A,N/A,
145,C4,75658,N/A,N/A,
145,C4,75660,N/A,N/A,
145,C4,75662,N/A,N/A,
145,C4,75665,N/A,N/A,
145,C4,75671,N/A,N/A,
145,C4,75676,N/A,N/A,
145,C4,75680,N/A,N/A,
145,C4,75685,N/A,N/A,
145,C4,75705,N/A,N/A,
145,C4,75710,N/A,N/A,
145,C4,75716,N/A,N/A,
145,C4,75726,N/A,N/A,
145,C4,75731,N/A,N/A,
145,C4,75733,N/A,N/A,
145,C4,75736,N/A,N/A,
145,C4,75741,N/A,N/A,
145,C4,75743,N/A,N/A,
145,C4,75746,N/A,N/A,
145,C4,75756,N/A,N/A,
145,C4,75791,N/A,N/A,
145,C4,75801,N/A,N/A,
145,C4,75803,N/A,N/A,
145,C4,75805,N/A,N/A,
145,C4,75807,N/A,N/A,
145,C4,75809,N/A,N/A,
145,C4,75810,N/A,N/A,
145,C4,75825,N/A,N/A,
145,C4,75827,N/A,N/A,
145,C4,75831,N/A,N/A,
145,C4,75833,N/A,N/A,
145,C4,75840,N/A,N/A,
145,C4,75842,N/A,N/A,
145,C4,75860,N/A,N/A,
145,C4,75870,N/A,N/A,
145,C4,75872,N/A,N/A,
145,C4,75880,N/A,N/A,
145,C4,75885,N/A,N/A,
145,C4,75887,N/A,N/A,
145,C4,75889,N/A,N/A,
145,C4,75891,N/A,N/A,
145,C4,75893,N/A,N/A,
145,C4,75894,N/A,N/A,
145,C4,75896,N/A,N/A,
145,C4,75898,N/A,N/A,
145,C4,75900,N/A,N/A,
145,C4,75901,N/A,N/A,
145,C4,75902,N/A,N/A,
145,C4,75952,N/A,N/A,
145,C4,75953,N/A,N/A,
145,C4,75954,N/A,N/A,
145,C4,75956,N/A,N/A,
145,C4,75957,N/A,N/A,
145,C4,75958,N/A,N/A,
145,C4,75959,N/A,N/A,
145,C4,75960,N/A,N/A,
145,C4,75961,N/A,N/A,
145,C4,75962,N/A,N/A,
145,C4,75966,N/A,N/A,
145,C4,75970,N/A,N/A,
145,C4,75978,N/A,N/A,
145,C4,75980,N/A,N/A,
145,C4,75982,N/A,N/A,
145,C4,75984,N/A,N/A,
145,C4,76000,N/A,N/A,
145,C4,76001,N/A,N/A,
145,C4,76080,N/A,N/A,
145,C4,76120,N/A,N/A,
145,C4,76496,N/A,N/A,
145,C4,77001,N/A,N/A,
145,C4,77002,N/A,N/A,
145,C4,77003,N/A,N/A,
145,C4,92611,N/A,N/A,
145,C4,93565,N/A,N/A,
145,C4,93566,N/A,N/A,
145,C4,93567,N/A,N/A,
145,C4,93568,N/A,N/A,
145,C4,0075T,N/A,N/A,
145,C4,0080T,N/A,N/A,
145,C4,0234T,N/A,N/A,
145,C4,0235T,N/A,N/A,
145,C4,0238T,N/A,N/A,
145,CPT_II,6045F,8P,N/A,
145,CPT_II,6045F,N/A,N/A,
145,HCPCS,G0106,N/A,N/A,
145,HCPCS,G0120,N/A,N/A,
145,HCPCS,G0275,N/A,N/A,
145,HCPCS,G0278,N/A,N/A,
146,C4,77057,? TC,N/A,
146,CPT_II,3340F,N/A,N/A,
146,CPT_II,3341F,N/A,N/A,
146,CPT_II,3342F,N/A,N/A,
146,CPT_II,3343F,N/A,N/A,
146,CPT_II,3344F,N/A,N/A,
146,CPT_II,3345F,N/A,N/A,
146,CPT_II,3350F,N/A,N/A,
146,HCPCS,G0202,? TC,N/A,
146,I9,V76.11,N/A,N/A,
146,I9,V76.12,N/A,N/A,
147,C4,78300,? TC,N/A,
147,C4,78305,? TC,N/A,
147,C4,78306,? TC,N/A,
147,C4,78315,? TC,N/A,
147,C4,78320,? TC,N/A,
147,CPT_II,3570F,3P,N/A,
147,CPT_II,3570F,8P,N/A,
147,CPT_II,3570F,N/A,N/A,
154,C4,97001,N/A,N/A,
154,C4,97002,N/A,N/A,
154,C4,97003,N/A,N/A,
154,C4,97004,N/A,N/A,
154,C4,99201,N/A,N/A,
154,C4,99202,N/A,N/A,
154,C4,99203,N/A,N/A,
154,C4,99204,N/A,N/A,
154,C4,99205,N/A,N/A,
154,C4,99212,N/A,N/A,
154,C4,99213,N/A,N/A,
154,C4,99214,N/A,N/A,
154,C4,99215,N/A,N/A,
154,C4,99304,N/A,N/A,
154,C4,99305,N/A,N/A,
154,C4,99306,N/A,N/A,
154,C4,99307,N/A,N/A,
154,C4,99308,N/A,N/A,
154,C4,99309,N/A,N/A,
154,C4,99310,N/A,N/A,
154,C4,99324,N/A,N/A,
154,C4,99325,N/A,N/A,
154,C4,99326,N/A,N/A,
154,C4,99327,N/A,N/A,
154,C4,99328,N/A,N/A,
154,C4,99334,N/A,N/A,
154,C4,99335,N/A,N/A,
154,C4,99336,N/A,N/A,
154,C4,99337,N/A,N/A,
154,C4,99341,N/A,N/A,
154,C4,99342,N/A,N/A,
154,C4,99343,N/A,N/A,
154,C4,99344,N/A,N/A,
154,C4,99345,N/A,N/A,
154,C4,99347,N/A,N/A,
154,C4,99348,N/A,N/A,
154,C4,99349,N/A,N/A,
154,C4,99350,N/A,N/A,
154,CPT_II,1100F,N/A,N/A,
154,CPT_II,1101F,8P,N/A,
154,CPT_II,1101F,N/A,N/A,
154,CPT_II,3288F,1P,N/A,
154,CPT_II,3288F,8P,N/A,
154,CPT_II,3288F,N/A,N/A,
155,C4,97001,N/A,N/A,
155,C4,97002,N/A,N/A,
155,C4,97003,N/A,N/A,
155,C4,97004,N/A,N/A,
155,C4,99201,N/A,N/A,
155,C4,99202,N/A,N/A,
155,C4,99203,N/A,N/A,
155,C4,99204,N/A,N/A,
155,C4,99205,N/A,N/A,
155,C4,99212,N/A,N/A,
155,C4,99213,N/A,N/A,
155,C4,99214,N/A,N/A,
155,C4,99215,N/A,N/A,
155,C4,99304,N/A,N/A,
155,C4,99305,N/A,N/A,
155,C4,99306,N/A,N/A,
155,C4,99307,N/A,N/A,
155,C4,99308,N/A,N/A,
155,C4,99309,N/A,N/A,
155,C4,99310,N/A,N/A,
155,C4,99324,N/A,N/A,
155,C4,99325,N/A,N/A,
155,C4,99326,N/A,N/A,
155,C4,99327,N/A,N/A,
155,C4,99328,N/A,N/A,
155,C4,99334,N/A,N/A,
155,C4,99335,N/A,N/A,
155,C4,99336,N/A,N/A,
155,C4,99337,N/A,N/A,
155,C4,99341,N/A,N/A,
155,C4,99342,N/A,N/A,
155,C4,99343,N/A,N/A,
155,C4,99344,N/A,N/A,
155,C4,99345,N/A,N/A,
155,C4,99347,N/A,N/A,
155,C4,99348,N/A,N/A,
155,C4,99349,N/A,N/A,
155,C4,99350,N/A,N/A,
155,CPT_II,0518F,1P,N/A,
155,CPT_II,0518F,8P,N/A,
155,CPT_II,0518F,N/A,N/A,
155,CPT_II,1100F,N/A,N/A,
156,I9,157.0,N/A,N/A,
156,I9,157.1,N/A,N/A,
156,I9,157.2,N/A,N/A,
156,I9,157.3,N/A,N/A,
156,I9,157.4,N/A,N/A,
156,I9,157.8,N/A,N/A,
156,I9,157.9,N/A,N/A,
156,I9,162.0,N/A,N/A,
156,I9,162.2,N/A,N/A,
156,I9,162.3,N/A,N/A,
156,I9,162.4,N/A,N/A,
156,I9,162.5,N/A,N/A,
156,I9,162.8,N/A,N/A,
156,I9,162.9,N/A,N/A,
156,C4,77295,N/A,N/A,
156,CPT_II,0520F,8P,N/A,
156,CPT_II,0520F,N/A,N/A,
157,I9,150.3,N/A,N/A,
157,I9,150.4,N/A,N/A,
157,I9,150.5,N/A,N/A,
157,I9,151.0,N/A,N/A,
157,I9,162.2,N/A,N/A,
157,I9,162.3,N/A,N/A,
157,I9,162.4,N/A,N/A,
157,I9,162.5,N/A,N/A,
157,I9,162.9,N/A,N/A,
157,C4,32440,N/A,N/A,
157,C4,32442,N/A,N/A,
157,C4,32445,N/A,N/A,
157,C4,32480,N/A,N/A,
157,C4,32482,N/A,N/A,
157,C4,32484,N/A,N/A,
157,C4,32486,N/A,N/A,
157,C4,32488,N/A,N/A,
157,C4,32503,N/A,N/A,
157,C4,32504,N/A,N/A,
157,C4,32505,N/A,N/A,
157,C4,32663,N/A,N/A,
157,C4,32666,N/A,N/A,
157,C4,32669,N/A,N/A,
157,C4,32670,N/A,N/A,
157,C4,32671,N/A,N/A,
157,C4,32672,N/A,N/A,
157,C4,32673,N/A,N/A,
157,C4,43107,N/A,N/A,
157,C4,43108,N/A,N/A,
157,C4,43112,N/A,N/A,
157,C4,43113,N/A,N/A,
157,C4,43116,N/A,N/A,
157,C4,43117,N/A,N/A,
157,C4,43118,N/A,N/A,
157,C4,43121,N/A,N/A,
157,C4,43122,N/A,N/A,
157,C4,43123,N/A,N/A,
157,C4,43124,N/A,N/A,
157,CPT_II,3323F,1P,N/A,
157,CPT_II,3323F,8P,N/A,
157,CPT_II,3323F,N/A,N/A,
158,C4,35301,N/A,N/A,
158,HCPCS,G8524,N/A,N/A,
158,HCPCS,G8525,N/A,N/A,
158,HCPCS,G8526,N/A,N/A,
159,I9,042,N/A,N/A,
159,I9,079.53,N/A,N/A,
159,C4,99201,N/A,N/A,
159,C4,99202,N/A,N/A,
159,C4,99203,N/A,N/A,
159,C4,99204,N/A,N/A,
159,C4,99205,N/A,N/A,
159,C4,99212,N/A,N/A,
159,C4,99213,N/A,N/A,
159,C4,99214,N/A,N/A,
159,C4,99215,N/A,N/A,
159,CPT_II,3500F,8P,N/A,
159,CPT_II,3500F,N/A,N/A,
159,I9,V08,N/A,N/A,
160,I9,042,N/A,N/A,
160,I9,079.53,N/A,N/A,
160,C4,99201,N/A,N/A,
160,C4,99202,N/A,N/A,
160,C4,99203,N/A,N/A,
160,C4,99204,N/A,N/A,
160,C4,99205,N/A,N/A,
160,C4,99212,N/A,N/A,
160,C4,99213,N/A,N/A,
160,C4,99214,N/A,N/A,
160,C4,99215,N/A,N/A,
160,CPT_II,3494F,8P,N/A,
160,CPT_II,3494F,N/A,N/A,
160,CPT_II,3495F,N/A,N/A,
160,CPT_II,3496F,N/A,N/A,
160,CPT_II,4280F,1P,N/A,
160,CPT_II,4280F,8P,N/A,
160,CPT_II,4280F,N/A,N/A,
160,I9,V08,N/A,N/A,
161,I9,042,N/A,N/A,
161,I9,079.53,N/A,N/A,
161,C4,99201,N/A,N/A,
161,C4,99202,N/A,N/A,
161,C4,99203,N/A,N/A,
161,C4,99204,N/A,N/A,
161,C4,99205,N/A,N/A,
161,C4,99212,N/A,N/A,
161,C4,99213,N/A,N/A,
161,C4,99214,N/A,N/A,
161,C4,99215,N/A,N/A,
161,CPT_II,3490F,N/A,N/A,
161,CPT_II,3492F,N/A,N/A,
161,CPT_II,3493F,N/A,N/A,
161,CPT_II,4276F,8P,N/A,
161,CPT_II,4276F,N/A,N/A,
161,I9,V08,N/A,N/A,
161.01,I9,042,N/A,N/A,
161.01,I9,079.53,N/A,N/A,
161.01,C4,99201,N/A,N/A,
161.01,C4,99202,N/A,N/A,
161.01,C4,99203,N/A,N/A,
161.01,C4,99204,N/A,N/A,
161.01,C4,99205,N/A,N/A,
161.01,C4,99212,N/A,N/A,
161.01,C4,99213,N/A,N/A,
161.01,C4,99214,N/A,N/A,
161.01,C4,99215,N/A,N/A,
161.01,CPT_II,4276F,8P,N/A,
161.01,CPT_II,4276F,N/A,N/A,
161.01,I9,V08,N/A,N/A,
161.01,I9,V22.0,N/A,N/A,
161.01,I9,V22.1,N/A,N/A,
161.01,I9,V22.2,N/A,N/A,
161.01,I9,V23.0,N/A,N/A,
161.01,I9,V23.1,N/A,N/A,
161.01,I9,V23.2,N/A,N/A,
161.01,I9,V23.3,N/A,N/A,
161.01,I9,V23.41,N/A,N/A,
161.01,I9,V23.42,N/A,N/A,
161.01,I9,V23.49,N/A,N/A,
161.01,I9,V23.5,N/A,N/A,
161.01,I9,V23.7,N/A,N/A,
161.01,I9,V23.81,N/A,N/A,
161.01,I9,V23.82,N/A,N/A,
161.01,I9,V23.83,N/A,N/A,
161.01,I9,V23.84,N/A,N/A,
161.01,I9,V23.87,N/A,N/A,
161.01,I9,V23.89,N/A,N/A,
161.01,I9,V23.9,N/A,N/A,
162,I9,042,N/A,N/A,
162,I9,079.53,N/A,N/A,
162,C4,99201,N/A,N/A,
162,C4,99202,N/A,N/A,
162,C4,99203,N/A,N/A,
162,C4,99204,N/A,N/A,
162,C4,99205,N/A,N/A,
162,C4,99212,N/A,N/A,
162,C4,99213,N/A,N/A,
162,C4,99214,N/A,N/A,
162,C4,99215,N/A,N/A,
162,CPT_II,0575F,8P,N/A,
162,CPT_II,0575F,N/A,N/A,
162,CPT_II,3502F,8P,N/A,
162,CPT_II,3502F,N/A,N/A,
162,CPT_II,3503F,N/A,N/A,
162,CPT_II,4270F,N/A,N/A,
162,CPT_II,4271F,N/A,N/A,
162,I9,V08,N/A,N/A,
163,I9,250.00,N/A,N/A,
163,I9,250.01,N/A,N/A,
163,I9,250.02,N/A,N/A,
163,I9,250.03,N/A,N/A,
163,I9,250.10,N/A,N/A,
163,I9,250.11,N/A,N/A,
163,I9,250.12,N/A,N/A,
163,I9,250.13,N/A,N/A,
163,I9,250.20,N/A,N/A,
163,I9,250.21,N/A,N/A,
163,I9,250.22,N/A,N/A,
163,I9,250.23,N/A,N/A,
163,I9,250.30,N/A,N/A,
163,I9,250.31,N/A,N/A,
163,I9,250.32,N/A,N/A,
163,I9,250.33,N/A,N/A,
163,I9,250.40,N/A,N/A,
163,I9,250.41,N/A,N/A,
163,I9,250.42,N/A,N/A,
163,I9,250.43,N/A,N/A,
163,I9,250.50,N/A,N/A,
163,I9,250.51,N/A,N/A,
163,I9,250.52,N/A,N/A,
163,I9,250.53,N/A,N/A,
163,I9,250.60,N/A,N/A,
163,I9,250.61,N/A,N/A,
163,I9,250.62,N/A,N/A,
163,I9,250.63,N/A,N/A,
163,I9,250.70,N/A,N/A,
163,I9,250.71,N/A,N/A,
163,I9,250.72,N/A,N/A,
163,I9,250.73,N/A,N/A,
163,I9,250.80,N/A,N/A,
163,I9,250.81,N/A,N/A,
163,I9,250.82,N/A,N/A,
163,I9,250.83,N/A,N/A,
163,I9,250.90,N/A,N/A,
163,I9,250.91,N/A,N/A,
163,I9,250.92,N/A,N/A,
163,I9,250.93,N/A,N/A,
163,I9,357.2,N/A,N/A,
163,I9,362.01,N/A,N/A,
163,I9,362.02,N/A,N/A,
163,I9,362.03,N/A,N/A,
163,I9,362.04,N/A,N/A,
163,I9,362.05,N/A,N/A,
163,I9,362.06,N/A,N/A,
163,I9,362.07,N/A,N/A,
163,I9,366.41,N/A,N/A,
163,I9,648.00,N/A,N/A,
163,I9,648.01,N/A,N/A,
163,I9,648.02,N/A,N/A,
163,I9,648.03,N/A,N/A,
163,I9,648.04,N/A,N/A,
163,C4,97802,N/A,N/A,
163,C4,97803,N/A,N/A,
163,C4,97804,N/A,N/A,
163,C4,99201,N/A,N/A,
163,C4,99202,N/A,N/A,
163,C4,99203,N/A,N/A,
163,C4,99204,N/A,N/A,
163,C4,99205,N/A,N/A,
163,C4,99212,N/A,N/A,
163,C4,99213,N/A,N/A,
163,C4,99214,N/A,N/A,
163,C4,99215,N/A,N/A,
163,C4,99304,N/A,N/A,
163,C4,99305,N/A,N/A,
163,C4,99306,N/A,N/A,
163,C4,99307,N/A,N/A,
163,C4,99308,N/A,N/A,
163,C4,99309,N/A,N/A,
163,C4,99310,N/A,N/A,
163,C4,99324,N/A,N/A,
163,C4,99325,N/A,N/A,
163,C4,99326,N/A,N/A,
163,C4,99327,N/A,N/A,
163,C4,99328,N/A,N/A,
163,C4,99334,N/A,N/A,
163,C4,99335,N/A,N/A,
163,C4,99336,N/A,N/A,
163,C4,99337,N/A,N/A,
163,C4,99341,N/A,N/A,
163,C4,99342,N/A,N/A,
163,C4,99343,N/A,N/A,
163,C4,99344,N/A,N/A,
163,C4,99345,N/A,N/A,
163,C4,99347,N/A,N/A,
163,C4,99348,N/A,N/A,
163,C4,99349,N/A,N/A,
163,C4,99350,N/A,N/A,
163,CPT_II,2028F,1P,N/A,
163,CPT_II,2028F,8P,N/A,
163,CPT_II,2028F,N/A,N/A,
163,HCPCS,G0270,N/A,N/A,
163,HCPCS,G0271,N/A,N/A,
164,C4,33510,N/A,N/A,
164,C4,33511,N/A,N/A,
164,C4,33512,N/A,N/A,
164,C4,33513,N/A,N/A,
164,C4,33514,N/A,N/A,
164,C4,33516,N/A,N/A,
164,C4,33517,N/A,N/A,
164,C4,33518,N/A,N/A,
164,C4,33519,N/A,N/A,
164,C4,33521,N/A,N/A,
164,C4,33522,N/A,N/A,
164,C4,33523,N/A,N/A,
164,C4,33533,N/A,N/A,
164,C4,33534,N/A,N/A,
164,C4,33535,N/A,N/A,
164,C4,33536,N/A,N/A,
164,HCPCS,G8569,N/A,N/A,
164,HCPCS,G8570,N/A,N/A,
165,C4,33510,N/A,N/A,
165,C4,33511,N/A,N/A,
165,C4,33512,N/A,N/A,
165,C4,33513,N/A,N/A,
165,C4,33514,N/A,N/A,
165,C4,33516,N/A,N/A,
165,C4,33517,N/A,N/A,
165,C4,33518,N/A,N/A,
165,C4,33519,N/A,N/A,
165,C4,33521,N/A,N/A,
165,C4,33522,N/A,N/A,
165,C4,33523,N/A,N/A,
165,C4,33533,N/A,N/A,
165,C4,33534,N/A,N/A,
165,C4,33535,N/A,N/A,
165,C4,33536,N/A,N/A,
165,HCPCS,G8571,N/A,N/A,
165,HCPCS,G8572,N/A,N/A,
166,C4,33510,N/A,N/A,
166,C4,33511,N/A,N/A,
166,C4,33512,N/A,N/A,
166,C4,33513,N/A,N/A,
166,C4,33514,N/A,N/A,
166,C4,33516,N/A,N/A,
166,C4,33517,N/A,N/A,
166,C4,33518,N/A,N/A,
166,C4,33519,N/A,N/A,
166,C4,33521,N/A,N/A,
166,C4,33522,N/A,N/A,
166,C4,33523,N/A,N/A,
166,C4,33533,N/A,N/A,
166,C4,33534,N/A,N/A,
166,C4,33535,N/A,N/A,
166,C4,33536,N/A,N/A,
166,HCPCS,G8573,N/A,N/A,
166,HCPCS,G8574,N/A,N/A,
167,C4,33510,N/A,N/A,
167,C4,33511,N/A,N/A,
167,C4,33512,N/A,N/A,
167,C4,33513,N/A,N/A,
167,C4,33514,N/A,N/A,
167,C4,33516,N/A,N/A,
167,C4,33517,N/A,N/A,
167,C4,33518,N/A,N/A,
167,C4,33519,N/A,N/A,
167,C4,33521,N/A,N/A,
167,C4,33522,N/A,N/A,
167,C4,33523,N/A,N/A,
167,C4,33533,N/A,N/A,
167,C4,33534,N/A,N/A,
167,C4,33535,N/A,N/A,
167,C4,33536,N/A,N/A,
167,HCPCS,G8575,N/A,N/A,
167,HCPCS,G8576,N/A,N/A,
168,C4,33510,N/A,N/A,
168,C4,33511,N/A,N/A,
168,C4,33512,N/A,N/A,
168,C4,33513,N/A,N/A,
168,C4,33514,N/A,N/A,
168,C4,33516,N/A,N/A,
168,C4,33517,N/A,N/A,
168,C4,33518,N/A,N/A,
168,C4,33519,N/A,N/A,
168,C4,33521,N/A,N/A,
168,C4,33522,N/A,N/A,
168,C4,33523,N/A,N/A,
168,C4,33533,N/A,N/A,
168,C4,33534,N/A,N/A,
168,C4,33535,N/A,N/A,
168,C4,33536,N/A,N/A,
168,HCPCS,G8577,N/A,N/A,
168,HCPCS,G8578,N/A,N/A,
169,C4,33510,N/A,N/A,
169,C4,33511,N/A,N/A,
169,C4,33512,N/A,N/A,
169,C4,33513,N/A,N/A,
169,C4,33514,N/A,N/A,
169,C4,33516,N/A,N/A,
169,C4,33517,N/A,N/A,
169,C4,33518,N/A,N/A,
169,C4,33519,N/A,N/A,
169,C4,33521,N/A,N/A,
169,C4,33522,N/A,N/A,
169,C4,33523,N/A,N/A,
169,C4,33533,N/A,N/A,
169,C4,33534,N/A,N/A,
169,C4,33535,N/A,N/A,
169,C4,33536,N/A,N/A,
169,HCPCS,G8579,N/A,N/A,
169,HCPCS,G8580,N/A,N/A,
169,HCPCS,G8581,N/A,N/A,
170,C4,33510,N/A,N/A,
170,C4,33511,N/A,N/A,
170,C4,33512,N/A,N/A,
170,C4,33513,N/A,N/A,
170,C4,33514,N/A,N/A,
170,C4,33516,N/A,N/A,
170,C4,33517,N/A,N/A,
170,C4,33518,N/A,N/A,
170,C4,33519,N/A,N/A,
170,C4,33521,N/A,N/A,
170,C4,33522,N/A,N/A,
170,C4,33523,N/A,N/A,
170,C4,33533,N/A,N/A,
170,C4,33534,N/A,N/A,
170,C4,33535,N/A,N/A,
170,C4,33536,N/A,N/A,
170,HCPCS,G8582,N/A,N/A,
170,HCPCS,G8583,N/A,N/A,
170,HCPCS,G8584,N/A,N/A,
171,C4,33510,N/A,N/A,
171,C4,33511,N/A,N/A,
171,C4,33512,N/A,N/A,
171,C4,33513,N/A,N/A,
171,C4,33514,N/A,N/A,
171,C4,33516,N/A,N/A,
171,C4,33517,N/A,N/A,
171,C4,33518,N/A,N/A,
171,C4,33519,N/A,N/A,
171,C4,33521,N/A,N/A,
171,C4,33522,N/A,N/A,
171,C4,33523,N/A,N/A,
171,C4,33533,N/A,N/A,
171,C4,33534,N/A,N/A,
171,C4,33535,N/A,N/A,
171,C4,33536,N/A,N/A,
171,HCPCS,G8585,N/A,N/A,
171,HCPCS,G8586,N/A,N/A,
171,HCPCS,G8587,N/A,N/A,
172,I9,585.4,N/A,N/A,
