main_multum_drug_code,active_ingredient_code,ingredient_strength_code
7037,4425,6981
7037,5083,6267
7037,5383,6088
7038,4805,6090
7038,5288,6954
7039,4566,6856
7039,4805,6090
7040,8245,6249
7041,8245,6608
7042,8245,6981
7043,4612,5865
7043,4837,5865
7044,4612,5865
7045,4351,5967
7046,8249,5831
7047,4256,6242
7047,5632,6306
7048,8256,6763
7049,5429,5829
7050,5429,5870
7051,4600,6609
7052,8258,6152
7053,8258,6488
7054,8258,6679
7055,4514,19226
7058,4566,6494
7058,4805,6311
7058,5284,5981
7059,8261,6712
7060,4852,5990
7061,5202,6981
7062,8269,6001
7063,4354,6856
7063,4427,6712
7063,5285,5976
7064,4354,6494
7064,4427,6613
7064,5285,6719
7065,5285,6719
7065,5395,6494
7066,8272,6518
7067,4738,5722
7068,4119,6763
7068,4425,6981
7068,5284,6640
7069,8280,8282
7070,4330,6763
7070,5688,6299
7071,5464,8285
7072,5464,8285
7073,5464,6881
7074,4770,6867
7075,4770,7009
7076,4746,5976
7077,4324,5921
7078,8292,6289
7079,8288,6712
7080,8288,5976
7081,4746,6640
7082,8290,6712
7083,8290,6289
7084,8290,6001
7085,8290,6389
7086,8289,6268
7087,8289,6715
7088,8289,6928
7089,4718,6306
7090,22065,6825
7091,5653,6369
7092,8294,2562
7093,4629,6894
7093,5455,5976
7094,4978,6434
7095,8296,6651
7096,8296,6867
7097,5202,6360
7098,4119,6193
7098,4566,6712
7098,5383,6152
7099,4119,6018
7099,4566,6488
7099,4805,6651
7099,5383,6856
7100,4759,5923
7100,7464,2562
7101,8299,6162
7101,8300,6562
7102,8302,6250
7103,8291,6001
7104,8291,6307
7105,5434,6608
7106,5514,5912
7107,4469,6001
7108,8303,5925
7109,4319,6291
7110,8304,5774
7111,4783,6267
7112,4303,5744
7113,4303,8462
7114,4663,5873
7114,4978,5945
7115,5701,5976
7116,4941,6440
7117,8475,6954
7118,4698,6707
7118,5187,5923
7119,8478,6377
7120,8477,6306
7121,8269,6306
7122,4567,6370
7123,8480,6306
7124,5112,6242
7124,5113,6090
7125,4588,6306
7126,4245,6853
7127,4119,6897
7127,5216,5976
7128,4119,6763
7128,5216,6927
7129,4119,6538
7129,5216,6267
7130,4566,6488
7130,4805,6823
7130,5383,6856
7131,4199,5923
7132,4223,6377
7132,4619,6306
7133,8499,7002
7134,4355,6377
7135,4261,6435
7136,4261,6435
7137,4119,6766
7137,4425,8502
7137,4566,8503
7137,5383,6859
7138,4119,6766
7138,4566,8503
7138,5383,6859
7139,5092,5976
7140,8574,6389
7141,8574,6763
7142,8574,6960
7143,5156,6339
7143,5383,6088
7144,22951,6249
7145,5198,6152
7146,5113,6242
7147,8580,6651
7148,8581,6283
7149,5284,6719
7150,5159,6243
7151,21814,5981
7152,8587,6306
7153,8587,6651
7154,8587,5978
7155,4567,6704
7155,8587,6250
7156,5501,6336
7157,4133,6751
7158,5457,6291
7159,4567,6704
7159,5664,6765
7160,4445,6977
7161,4834,6081
7161,5401,6289
7162,4834,6081
7162,5401,5976
7163,4834,6377
7163,5401,6289
7164,4684,5923
7164,5190,2562
7165,8604,6954
7166,8598,5999
7167,5501,8600
7168,5501,8599
7169,4882,6758
7169,8603,6758
7170,4882,8609
7170,8603,8608
7171,4260,6306
7172,4791,6624
7173,4940,6389
7174,5633,6755
7175,4566,6488
7175,4805,6867
7175,5383,6679
7176,4805,6009
7176,4835,6442
7176,5383,6156
7177,4425,6252
7177,4835,6442
7177,5383,6156
7178,8631,6162
7179,4718,8633
7180,4308,6488
7181,4964,6763
7182,7481,6749
7183,8631,6504
7184,8631,6867
7185,8641,6488
7186,8654,6640
7187,5482,6268
7188,8672,5923
7189,4478,6762
7190,8219,8703
7191,5552,5915
7192,4726,6222
7193,4726,6488
7194,5614,6745
7195,8736,2562
7196,8731,5866
7197,5610,5722
7197,8732,6243
7198,8476,6098
7199,8476,6388
7200,8476,6761
7201,8730,8733
7202,8739,8746
7202,8740,8747
7202,8741,8748
7202,8742,8748
7202,8743,8748
7202,8744,8748
7203,5580,6249
7204,5134,6608
7205,4462,6763
7206,4726,6856
7207,8763,6894
7208,8220,6749
7209,4198,6400
7209,4984,6658
7209,5378,6400
7210,8090,5935
7211,16731,16732
7212,8781,6001
7213,4974,5896
7214,5216,6193
7215,8839,6927
7216,8841,6152
7217,8840,6250
7218,8840,6651
7219,8840,6009
7220,8840,6867
7221,5198,5976
7222,5198,6712
7223,5198,6152
7224,5198,6289
7225,4684,5923
7225,5188,5870
7226,8230,6246
7227,4330,6651
7228,4330,6656
7228,5013,8884
7229,5464,6879
7230,8887,6250
7231,8887,5948
7232,8887,6440
7233,8887,6624
7234,8887,6834
7235,8888,6014
7236,4256,6703
7236,5044,5915
7237,4256,6703
7237,5044,5915
7238,5428,6712
7239,4766,5976
7239,4834,6081
7240,4766,6289
7240,4834,6081
7241,4319,6291
7242,8898,6712
7243,8899,5753
7244,4724,6365
7245,4684,6372
7246,4471,5752
7247,4226,7001
7248,5301,5923
7264,5546,6249
7265,5546,5923
7266,5546,6712
7267,5546,5976
7330,21278,6001
7386,4357,5978
7391,4303,22806
7409,4693,7054
7422,4665,5973
7422,14782,6641
7448,5610,5752
7501,4245,7054
7513,4514,6016
7530,4132,6703
7561,4223,6763
7561,4318,6528
7599,4119,6763
7599,4612,6081
7599,5383,6488
7612,15490,6488
7614,15490,6001
7625,4482,6242
7657,4303,6440
7705,15056,17427
7722,7863,15633
7723,4861,5788
7723,5069,7013
7723,5090,5988
7723,5281,6569
7723,5474,6647
7724,5113,5990
7725,4134,5773
7726,15635,6883
7727,15636,6014
7728,15637,6749
7729,15638,6474
7730,4539,6241
7746,5492,6145
7748,4398,5901
7750,4309,6835
7752,15641,6960
7754,8604,5915
7756,5056,5990
7758,5534,6704
7758,12509,5967
7760,4891,15643
7762,4198,15647
7762,4984,6198
7762,5378,15647
7764,5092,8600
7766,5092,6568
7768,15655,15653
7770,4790,5935
7770,5063,6389
7772,4790,6267
7772,5063,6763
7774,4790,6712
7774,5063,6763
7776,17039,6763
7778,4303,17006
7780,4303,17009
7782,4261,6917
7784,4805,6090
7784,5383,6088
7786,5579,6152
7788,5579,6488
7790,5579,6981
7792,5579,6856
7794,5579,7040
7796,5579,6088
7798,5579,6162
7800,5579,6222
7802,5579,6365
7804,15675,5966
7806,4972,5866
7808,15671,5829
7810,15671,6440
7812,4227,6389
7812,15669,6001
7814,4227,6879
7814,15669,6377
7816,4330,6763
7816,15676,5993
7816,15677,6633
7818,15670,2562
7820,4198,6513
7820,4984,18661
7820,5378,6513
7822,4198,15689
7822,4984,6093
7822,5378,15689
7824,4756,5998
7824,5440,6745
7826,15695,5800
7828,4756,15690
7828,5440,6745
7830,4756,15691
7830,5440,6745
7832,4727,15697
7834,5476,6435
7836,5476,6435
7838,5056,6018
7840,4805,7009
7840,5383,6856
7842,4566,6488
7842,4805,7009
7842,5383,6856
7928,5689,2562
7948,4834,6081
7948,7490,6184
7950,4834,6081
7950,7490,6528
7952,5003,6704
7994,8302,6749
8010,4848,6073
8012,4848,6360
8016,4526,6002
8020,4598,6585
8027,15471,6027
8028,15471,6318
8033,5136,6306
8049,4822,16130
8049,4823,6285
8062,5547,5916
8063,12023,5760
8064,5659,6389
8078,5536,6001
8079,7783,6651
8080,7783,7009
8081,4223,6763
8106,4779,6864
8106,5476,5907
8147,4500,5886
8147,5032,6712
8149,15777,6388
8156,4837,5915
8156,5656,5966
8157,15778,5923
8177,5063,6763
8178,5216,6488
8179,5216,6152
8180,4249,15780
8181,4249,15779
8183,4805,7009
8183,5383,7001
8184,4805,6867
8184,5284,6289
8185,15786,15788
8186,15786,7795
8187,15787,5925
8188,4837,6011
8189,4837,5966
8190,5431,10740
8190,15774,13028
8191,5431,6009
8191,15774,6656
8192,15775,6306
8193,4685,5978
8193,5032,6751
8194,4757,7001
8195,4972,6960
8196,4356,6250
8196,5383,6153
8197,4302,6613
8197,4566,6156
8197,5383,6863
8198,4356,6250
8198,4566,6609
8198,5383,6153
8199,4972,6715
8200,4584,6434
8201,4302,6252
8201,4566,6719
8201,4805,6755
8201,5288,6085
8202,4640,6749
8203,5482,6609
8204,4146,15798
8205,4119,6763
8205,5225,6377
8206,5482,6250
8208,4330,7009
8208,4713,5976
8208,5013,6202
8209,4566,16786
8209,4805,6007
8209,5383,16787
8210,4805,6311
8210,4835,6270
8211,5542,5752
8212,5542,5773
8213,4588,6100
8214,4588,6389
8215,4588,6306
8216,4588,6651
8217,15642,6002
8218,15814,6291
8222,8839,6152
8224,4956,6162
8224,5703,6504
8224,7865,6504
8240,15839,6608
8242,4146,6559
8243,4834,6081
8243,7789,6640
8244,4834,6081
8244,7789,7001
8245,4308,6927
8246,4188,6445
8246,4189,6445
8246,4563,6445
8246,4564,6445
8247,4188,6474
8247,4189,6474
8247,4563,6474
8247,4564,6474
8248,4188,15844
8248,4189,15844
8248,4563,15844
8248,4564,15844
8249,5399,6504
8250,5501,15845
8251,5501,15846
8252,5501,15847
8253,4855,6243
8254,4119,6538
8254,4566,6152
8254,4805,6306
8254,5288,6488
8255,4119,7001
8255,4612,6838
8255,5383,6927
8256,4119,6197
8256,4612,6085
8256,5383,6156
8257,4119,7001
8257,5383,6927
8258,4119,6197
8258,5383,6156
8259,4119,6020
8259,4566,6493
8259,4644,15855
8259,5383,6862
8262,5198,6289
8263,4273,5753
8263,4482,5916
8264,4119,6763
8264,4644,6838
8264,5383,6488
8265,4119,6538
8265,4566,6152
8265,4805,6306
8265,5383,6488
8266,5349,6156
8267,5092,6806
8268,4425,6252
8268,5284,5981
8268,5288,5981
8269,4425,6252
8269,4805,6009
8269,5284,6295
8270,4425,6252
8270,5284,5981
8270,5394,5981
8271,5539,5773
8272,5539,5740
8273,15864,6778
8274,5600,6249
8275,4119,6538
8275,4835,6712
8276,4119,6538
8276,4835,6927
8277,4119,6960
8277,4835,5976
8278,5659,6504
8279,5600,6608
8280,4423,5774
8280,5342,5916
8281,4805,6867
8281,5284,6152
8282,5474,15873
8282,5491,15874
8283,15875,6856
8284,15875,6088
8285,7789,6289
8286,4862,6009
8286,5383,6156
8287,8475,15878
8288,4177,6651
8289,15879,6389
8290,5120,6152
8291,5120,6488
8292,4449,15881
8293,4742,5923
8294,4566,6488
8295,4745,5865
8296,15887,5996
8297,15887,15888
8298,15887,15889
8299,15887,6503
8300,4261,6703
8300,4467,5915
8301,5439,6243
8302,15896,6749
8303,15896,15798
8304,15897,6289
8305,15897,6640
8306,15897,6856
8307,15897,7001
8308,5176,6162
8309,4119,6763
8309,5290,6749
8311,5588,5831
8312,15914,6289
8313,15914,6640
8314,4746,7040
8315,15913,6608
8316,15913,6981
8317,15913,6073
8318,4974,15916
8319,4805,6090
8319,5383,7040
8320,4119,6538
8320,4464,15920
8320,5383,6488
8321,4856,6018
8322,5102,6377
8323,4302,5976
8323,5383,6088
8324,4353,6295
8324,4805,6009
8324,5284,6156
8325,4356,6252
8325,4835,6270
8325,5383,6494
8326,4805,6009
8326,4835,6719
8326,5284,6156
8327,15936,15939
8328,15937,5741
8329,4330,6683
8330,4330,6504
8331,4190,6749
8332,5080,6246
8333,5712,6267
8334,4723,6537
8335,4865,5925
8337,5136,6488
8338,5136,6856
8339,4425,6613
8339,4566,6156
8339,5284,5981
8340,8654,6640
8341,5092,6289
8342,5501,5814
8343,5501,5857
8344,5501,5882
8345,5501,5901
8346,5501,5923
8347,5501,7795
8348,5501,15952
8349,5501,7796
8350,5501,15953
8351,5501,6249
8352,4900,5907
8353,4900,5907
8354,15960,6683
8355,16025,5978
8356,16028,6838
8357,16028,6081
8358,16030,6001
8359,21814,5976
8360,5077,6712
8361,5077,5976
8362,5077,6927
8363,5077,6152
8364,4671,16054
8365,4805,7009
8365,5383,6679
8366,4566,6856
8366,4805,7009
8366,5383,7040
8367,4566,6488
8367,4805,7009
8367,5383,6679
8368,4805,7009
8368,5383,7040
8369,4566,5981
8369,4805,6311
8369,5383,6156
8370,4698,5742
8370,16073,6440
8371,4954,6306
8372,4805,6018
8373,4805,6940
8373,5382,7001
8374,4565,6488
8374,4805,6814
8374,5382,6856
8375,4770,6391
8376,4143,17252
8376,4916,16089
8377,5118,5923
8378,4945,5990
8379,4759,2562
8379,7459,2562
8380,5349,5825
8380,12509,5967
8382,4549,2562
8382,4698,5736
8383,5083,6267
8383,5383,6088
8384,4756,6672
8385,5282,5824
8386,4566,6856
8386,4805,7009
8387,16114,5948
8388,4399,6712
8388,5383,6088
8389,5456,6743
8390,4642,6289
8391,8303,5923
8392,5120,6679
8393,5434,6440
8394,5573,6488
8395,8631,6507
8396,7863,16115
8397,14807,5800
8398,4838,5865
8398,4978,6434
8399,4643,6749
8400,4119,6538
8400,5605,6579
8401,4119,16127
8401,4318,6856
8401,4599,6528
8402,4356,6981
8403,4350,6306
8404,5663,6534
8405,5552,6242
8406,4837,5966
8407,4746,6289
8408,4425,16135
8408,4566,16136
8408,5383,6491
8409,16137,6306
8410,5160,6504
8412,4957,6249
8413,4756,6379
8414,8292,5976
8416,15638,6054
8419,4784,6377
8421,5421,6306
8422,4154,5973
8423,4154,6285
8424,4155,6249
8425,15913,6609
8426,5271,6981
8426,5290,6981
8426,5383,6640
8426,5394,6981
8427,5271,6184
8427,5290,6184
8427,5383,7001
8427,5394,6184
8428,4302,5925
8428,5383,6153
8429,4356,5925
8429,5383,6153
8430,4302,6613
8430,5383,6680
8431,4302,6613
8431,4566,6156
8431,5383,6680
8432,4356,5925
8432,4566,6609
8432,5383,6153
8433,4427,6625
8433,5285,6719
8434,12032,6193
8435,12032,6806
8436,4354,6494
8436,4427,6613
8437,5712,6712
8438,4805,6867
8438,5284,6488
8439,4805,6009
8439,5284,6931
8440,4805,6009
8440,4835,6719
8440,5284,6931
8441,16174,6374
8442,16174,6634
8443,16174,6854
8444,16174,5999
8445,16174,6304
8446,4187,6869
8446,4463,16170
8447,4698,16177
8447,16189,16179
8449,16193,6504
8450,4143,8039
8451,4143,8038
8452,4188,6267
8452,4189,6267
8452,4563,6267
8452,4564,6267
8453,4188,6712
8453,4189,6712
8453,4563,6712
8453,4564,6712
8454,4188,6927
8454,4189,6927
8454,4563,6927
8454,4564,6927
8455,16200,16201
8456,4401,5764
8457,4411,5916
8458,16207,6267
8459,16208,6267
8460,16208,6712
8461,16208,5976
8462,16210,5976
8463,16210,6289
8464,16212,6712
8465,16212,6289
8466,4698,16214
8466,16209,16215
8467,16217,6879
8468,16217,6100
8469,16218,5912
8470,17229,6380
8471,17229,6377
8475,4521,6002
8477,4944,5990
8478,4724,6346
8479,5232,5913
8480,4805,6090
8480,5383,6856
8481,4425,6252
8481,4835,6252
8481,5284,6931
8482,5234,6246
8483,5656,6631
8484,4119,6538
8484,5216,5976
8485,4119,6538
8485,5216,6927
8486,4521,6377
8487,4521,6001
8488,4642,6954
8489,4659,6163
8490,8580,16233
8492,5663,7001
8493,5663,6193
8494,5080,6285
8495,5562,5774
8496,16235,5915
8500,16243,6712
8501,5347,6719
8502,4354,6494
8502,4427,6613
8502,5285,6085
8503,5349,6378
8505,5343,7001
8506,5293,6306
8507,5293,6504
8508,5464,6222
8509,4566,6927
8510,4425,5927
8510,5383,6156
8511,4951,7956
8512,4330,6867
8513,5117,2562
8513,7436,2562
8514,5397,5824
8515,16535,6389
8516,4566,6856
8516,4805,6018
8517,4356,6252
8517,4835,6719
8517,5383,6494
8518,18938,16266
8519,4998,6289
8519,5169,6763
8520,4998,6289
8520,5169,6960
8521,4998,6289
8521,5169,6018
8522,5501,6834
8523,5501,6073
8524,5501,6360
8525,5170,6001
8527,4992,6249
8527,5464,6100
8528,4868,16284
8529,5632,6504
8530,4119,6197
8530,4425,5927
8530,4566,6931
8530,5383,6156
8531,4566,6719
8531,5383,6156
8532,4805,6755
8532,5383,6156
8533,4302,5927
8533,4566,6719
8533,5383,6156
8534,4119,16298
8534,4566,16299
8534,5383,16300
8539,16302,5870
8540,16303,6249
8541,16303,6712
8542,16303,5976
8543,8219,6679
8544,4302,5927
8544,5383,6156
8545,8654,6289
8546,4425,6981
8546,5083,6267
8546,5383,7040
8547,4566,6856
8547,4805,6090
8547,5383,6088
8548,5610,16336
8549,5484,6352
8550,8043,16337
8551,16343,16345
8552,4425,6252
8552,4835,6719
8552,5284,5981
8553,4835,6270
8553,5332,6089
8554,4565,6488
8554,4805,6763
8555,4354,6856
8555,4427,6712
8556,7492,6867
8557,5560,6242
8558,5560,6242
8559,4119,6389
8559,4566,5976
8559,5383,6488
8560,5476,5907
8561,4356,6252
8561,5383,6156
8562,4566,6528
8562,4805,6828
8562,5383,16964
8563,4427,6625
8563,4565,6380
8563,5385,6958
8564,4958,6488
8565,4958,6152
8566,4738,5721
8566,4849,6596
8566,5610,5752
8567,4612,6081
8567,5383,6488
8568,4223,7012
8568,7453,2562
8569,4221,6100
8569,4919,6306
8570,4223,6763
8570,4318,6894
8571,4119,6538
8571,4566,5976
8571,4644,6838
8571,5383,6488
8572,4119,6538
8572,4425,6249
8572,4565,5976
8572,5383,6488
8573,4119,6389
8573,4425,6249
8573,5284,6712
8574,4425,6249
8574,4566,5976
8574,5284,6712
8575,4119,6389
8575,5282,6712
8576,5563,6306
8577,5563,6504
8578,5563,6001
8579,5358,6763
8580,5358,6018
8581,4604,6088
8582,4684,5758
8583,4684,5733
8584,4684,5768
8585,4684,5781
8586,4223,6763
8586,4425,6249
8586,4566,6152
8587,4119,6538
8587,4566,5976
8587,5383,6488
8588,4119,6389
8588,4566,5976
8588,4644,6838
8588,5284,6712
8589,5473,16416
8589,5479,16417
8590,4566,6488
8590,4805,6867
8590,5284,6152
8591,4643,6001
8592,5044,5786
8592,5274,16421
8593,4131,6367
8594,8219,6152
8595,4356,6252
8595,5083,5937
8595,5383,6156
8596,4834,6081
8596,5126,6152
8599,4491,5981
8599,4805,6311
8600,5087,6763
8601,4759,2562
8601,7464,2562
8603,16500,2562
8604,4332,7855
8604,5010,7856
8604,5326,7857
8604,5476,7858
8605,16517,5976
8606,4895,17586
8607,4895,17587
8608,5656,6630
8609,7880,6306
8610,5073,6289
8611,4356,6981
8611,5383,7040
8612,5092,6414
8614,5236,6579
8617,16842,6834
8618,4640,6250
8619,5136,7040
8620,5136,6088
8621,19103,16600
8622,4245,5945
8623,4425,6073
8623,5383,6088
8624,5136,6856
8625,5136,6488
8626,16618,6751
8627,4867,5912
8627,5057,5912
8628,4867,6433
8628,5057,5912
8629,16642,6712
8630,16642,6289
8631,16642,6640
8632,4297,5866
8633,4781,6291
8634,4834,6377
8634,5663,6193
8635,4356,6613
8636,4302,6613
8636,4566,6494
8636,5383,6863
8637,5113,6596
8638,7416,2562
8639,5421,5990
8640,5428,6559
8641,5611,5747
8642,5057,6651
8645,16706,5925
8646,16706,6268
8647,16706,6715
8648,16706,5978
8649,4188,5935
8649,4189,5935
8649,4563,5935
8649,4564,5935
8650,4188,6474
8650,4189,6474
8650,4563,6474
8650,4564,6474
8651,4188,6838
8651,4189,6838
8651,4563,6838
8651,4564,6838
8652,16711,6749
8653,16711,6306
8654,16711,6306
8655,4614,6157
8655,5262,16721
8655,5556,6723
8656,5501,6981
8657,5092,6488
8658,4119,6197
8658,4425,5927
8658,5383,6156
8659,5092,6640
8660,4325,16758
8660,4412,16759
8660,4567,5945
8660,4952,6635
8660,5005,16760
8660,5467,16761
8661,4325,16758
8661,4412,16759
8661,4567,6264
8661,4952,6635
8661,5005,16760
8661,5467,16761
8662,4325,16758
8662,4412,16759
8662,4567,6463
8662,4952,6635
8662,5005,16760
8662,5467,16761
8663,4325,16758
8663,4412,16759
8663,4567,6620
8663,4952,6635
8663,5005,16760
8663,5467,16761
8664,4325,16762
8664,4412,16759
8664,4567,5945
8664,4952,6635
8664,5005,16760
8664,5467,16761
8665,4325,16762
8665,4412,16759
8665,4567,6264
8665,4952,6635
8665,5005,16760
8665,5467,16761
8666,4325,16762
8666,4412,16759
8666,4567,6463
8666,4952,6635
8666,5005,16760
8666,5467,16761
8667,4325,16762
8667,4412,16759
8667,4567,6620
8667,4952,6635
8667,5005,16760
8667,5467,16761
8668,4325,16762
8668,4412,16764
8668,4567,5945
8668,4952,6635
8668,5005,16760
8668,5467,16763
8670,4307,6306
8671,15786,16777
8673,7411,6749
8675,16791,6289
8676,5115,5976
8677,4956,6504
8678,4998,5976
8679,4998,6289
8680,4998,6640
8681,4998,6856
8682,4115,6502
8683,8090,5835
8684,5659,6763
8685,4180,5976
8685,4251,6289
8686,5304,6597
8686,5543,5866
8687,5304,6245
8687,5543,16804
8688,5304,16803
8688,5543,16805
8689,4261,16810
8690,4261,16810
8695,4402,6741
8695,5502,2562
8696,4402,16817
8696,5502,2562
8697,5528,5990
8698,16731,5990
8699,5188,5990
8700,4303,5990
8701,4350,5990
8702,4435,5990
8703,4547,5990
8704,4566,5990
8705,4686,5990
8706,4739,5990
8708,4463,6004
8708,5581,6435
8709,7400,2562
8710,4745,5990
8711,4903,5990
8712,4992,5990
8713,5026,5990
8714,5080,5990
8715,5032,5990
8716,5299,5990
8717,5563,5990
8718,5518,5990
8719,4674,5990
8736,5552,6954
8737,16841,5948
8738,16840,6764
8739,16842,6249
8746,7471,2562
8748,4238,6763
8749,5134,6608
8750,16174,6503
8754,4119,6897
8754,5290,6749
8755,4119,6763
8755,5290,6856
8756,4835,6719
8756,5332,6563
8757,4119,6389
8757,4835,5976
8758,4805,6814
8758,5383,6856
8759,4805,6802
8759,5383,6088
8760,16916,6749
8761,16916,6001
8762,5136,5872
8763,5136,5925
8764,5136,5978
8765,5136,6378
8766,5136,6751
8767,16927,6712
8768,16927,5976
8769,16927,6289
8770,5663,6640
8771,4115,6746
8772,21815,5932
8773,4698,6372
8773,5190,2562
8774,5001,6377
8775,4821,6022
8776,4821,6022
8777,4821,6022
8778,5062,7009
8781,16958,5976
8782,4805,6311
8782,5383,6643
8783,4356,6981
8783,5383,7001
8784,4356,6252
8784,5383,6380
8785,16969,6377
8786,16969,6749
8787,16969,6001
8788,4183,6070
8788,5342,5915
8789,4463,6879
8789,11786,6018
8790,4958,6488
8791,4958,6152
8792,5385,6958
8792,16979,6270
8793,5385,6958
8793,16979,6270
8793,16980,6380
8794,4306,6249
8795,4306,6981
8796,4306,6249
8796,5150,5870
8797,4306,6981
8797,5150,6249
8798,4861,5791
8799,16990,6763
8800,5063,6763
8800,8221,5923
8801,5063,6763
8801,8221,6249
8802,5063,6763
8802,8221,6608
8803,17012,17010
8804,4860,5788
8804,5069,7012
8804,5090,5988
8804,5281,6530
8804,5474,6647
8805,17014,2562
8806,4783,6267
8806,5063,6763
8807,4783,6712
8807,5063,6763
8808,4783,6267
8808,5063,6389
8809,16929,6504
8810,17026,5976
8811,5209,5976
8812,5285,6377
8812,5395,6856
8813,4567,5967
8814,4528,6763
8815,17034,5976
8816,17034,6152
8817,17034,6289
8818,17034,6488
8819,4425,6252
8819,4566,6156
8819,5284,17038
8820,4566,6156
8820,4805,6009
8820,5383,6643
8821,7872,6651
8822,17039,6389
8823,17040,6009
8824,12509,5967
8829,17042,5976
8830,17042,8600
8831,17042,6377
8832,17042,6640
8833,17042,6856
8834,17041,17044
8835,17045,17046
8837,4359,5990
8838,4493,5990
8839,5413,5990
8840,4550,5990
8841,4801,17050
8842,16927,6719
8843,5044,6976
8844,17054,2562
8847,5174,6249
8848,5174,6608
8849,4614,6382
8849,4823,5971
8849,5262,6371
8849,5558,5983
8849,7423,2562
8850,4451,6763
8852,17070,5978
8853,17071,19060
8854,4521,5753
8856,4834,6081
8856,8296,6867
8857,4834,6377
8857,8296,6867
8858,5421,6306
8859,4236,6143
8860,5670,6222
8861,5670,6365
8862,4302,6613
8862,5383,6494
8863,5333,17090
8863,5563,7004
8864,5656,5967
8865,17093,5990
8866,5094,5990
8867,15636,6497
8867,17095,6939
8868,17110,6389
8870,17114,6152
8871,17114,6927
8872,4566,6927
8872,5383,6152
8873,5578,17109
8873,17106,6512
8873,17107,2562
8874,4742,5813
8875,4805,6749
8875,5383,6152
8876,4119,6193
8876,5383,6152
8877,4343,6627
8877,5044,17124
8878,4343,17125
8878,5044,17124
8879,17128,17129
8881,4517,6712
8882,8303,6249
8883,5614,6813
8884,4153,5870
8885,4153,5923
8886,4153,6249
8887,4153,6440
8888,4760,17134
8888,8280,6388
8889,4805,6090
8889,5383,6954
8890,15490,5976
8891,15490,6856
8892,17140,17138
8893,4354,6856
8893,5285,5976
8893,5395,6640
8894,4354,6494
8894,5285,6719
8894,5395,6494
8895,17144,6289
8896,17144,6640
8897,17536,5976
8898,17536,6289
8899,17536,6640
8900,5214,17147
8901,7488,6001
8902,7488,6306
8903,4445,5915
8904,5534,6703
8904,12509,5966
8905,4566,6856
8905,4805,6090
8905,5383,6856
8906,4305,5774
8906,4722,17167
8906,5476,5907
8907,4305,5790
8907,4722,17167
8907,5476,5907
8908,4305,17162
8908,4722,17168
8908,5476,5907
8909,4305,5774
8909,4722,17168
8909,5476,5907
8910,4305,17163
8910,4722,17169
8910,5476,5907
8911,4305,17162
8911,4722,17169
8911,5476,5907
8912,4305,5774
8912,4722,17169
8912,5476,5907
8913,4305,5790
8913,4722,17169
8913,5476,5907
8914,4305,5774
8914,4722,17170
8914,5476,5907
8915,4305,5825
8915,4722,17171
8915,5476,5907
8916,17174,5976
8917,17174,6152
8918,17174,6289
8919,17175,7040
8920,4500,5862
8920,5032,5948
8921,17173,5758
8922,17173,5781
8923,17180,7001
8924,17180,6100
8925,17180,2562
8926,5534,6703
