"203057","001","ORAL"
"189464","001","ORAL"
"196112","001","ORAL"
"228517","001","ORAL"
"196135","001","ORAL"
"196134","001","ORAL"
"192179","001","ORAL"
"192168","001","ORAL"
"192179","001","ORAL"
"192168","001","ORAL"
"192179","001","ORAL"
"192168","001","ORAL"
"196168","001","ORAL"
"196172","001","ORAL"
"196171","001","ORAL"
"273683","001","ORAL"
"188394","001","ORAL"
"56630","001","ORAL"
"196219","001","ORAL"
"180472","001","ORAL"
"196220","001","ORAL"
"15425","001","ORAL"
"15430","001","ORAL"
"180473","001","ORAL"
"211119","001","ORAL"
"227526","001","ORAL"
"192179","001","ORAL"
"192168","001","ORAL"
"196359","001","ORAL"
"18190","001","ORAL"
"258784","001","ORAL"
"152956","001","ORAL"
"229789","001","ORAL"
"222530","001","ORAL"
"245307","001","ORAL"
"252470","001","ORAL"
"285442","001","ORAL"
"289711","001","ORAL"
"290735","001","ORAL"
"296616","001","ORAL"
"306992","001","ORAL"
"152960","001","ORAL"
"222531","001","ORAL"
"245318","001","ORAL"
"247014","001","ORAL"
"285443","001","ORAL"
"289745","001","ORAL"
"290741","001","ORAL"
"296431","001","ORAL"
"306991","001","ORAL"
"294772","001","ORAL"
"314749","001","ORAL"
"196419","001","ORAL"
"196422","001","ORAL"
"273938","001","ORAL"
"196510","001","ORAL"
"197048","001","ORAL"
"225142","001","ORAL"
"196512","001","ORAL"
"196513","001","ORAL"
"196561","001","ORAL"
"154490","001","ORAL"
"196574","001","ORAL"
"222211","001","ORAL"
"4394","001","ORAL"
"4376","001","ORAL"
"213009","001","ORAL"
"213008","001","ORAL"
"258123","001","ORAL"
"197680","001","ORAL"
"196333","001","ORAL"
"196846","001","ORAL"
"81201","001","ORAL"
"196852","001","ORAL"
"81174","001","ORAL"
"196854","001","ORAL"
"81202","001","ORAL"
"196855","001","ORAL"
"81173","001","ORAL"
"196863","001","ORAL"
"196867","001","ORAL"
"304","001","ORAL"
"196561","001","ORAL"
"192179","001","ORAL"
"196893","001","ORAL"
"225382","001","ORAL"
"219700","001","ORAL"
"257759","001","ORAL"
"263782","001","ORAL"
"285315","001","ORAL"
"292249","001","ORAL"
"196894","001","ORAL"
"225154","001","ORAL"
"234139","001","ORAL"
"234317","001","ORAL"
"263823","001","ORAL"
"262822","001","ORAL"
"192168","001","ORAL"
"192168","001","ORAL"
"192168","001","ORAL"
"192168","001","ORAL"
"196961","001","ORAL"
"251638","001","ORAL"
"261945","001","ORAL"
"276864","001","ORAL"
"196974","001","ORAL"
"196975","001","ORAL"
"197050","001","ORAL"
"271241","001","ORAL"
"275707","001","ORAL"
"304232","001","ORAL"
"306373","001","ORAL"
"321428","001","ORAL"
"197097","001","ORAL"
"267042","001","ORAL"
"197098","001","ORAL"
"267047","001","ORAL"
"289493","001","ORAL"
"197100","001","ORAL"
"293091","001","ORAL"
"317333","001","ORAL"
"197116","001","ORAL"
"264774","001","ORAL"
"271239","001","ORAL"
"293632","001","ORAL"
"300900","001","ORAL"
"281697","001","ORAL"
"306372","001","ORAL"
"302954","001","ORAL"
"302995","001","ORAL"
"324760","001","ORAL"
"321427","001","ORAL"
"197174","001","ORAL"
"11900","001","ORAL"
"5309","001","ORAL"
"197188","001","ORAL"
"11902","001","ORAL"
"5306","001","ORAL"
"284667","001","ORAL"
"197233","001","ORAL"
"168961","001","ORAL"
"223111","001","ORAL"
"223112","001","ORAL"
"223114","001","ORAL"
"237560","001","ORAL"
"224308","001","ORAL"
"106451","001","ORAL"
"213664","001","ORAL"
"220830","001","ORAL"
"216342","001","ORAL"
"239308","001","ORAL"
"197266","001","ORAL"
"317251","001","ORAL"
"197267","001","ORAL"
"231701","001","ORAL"
"258475","001","ORAL"
"197269","001","ORAL"
"234626","001","ORAL"
"197345","001","ORAL"
"228264","001","ORAL"
"197552","001","ORAL"
"186078","001","ORAL"
"205069","001","ORAL"
"197564","001","ORAL"
"255674","001","ORAL"
"272900","001","ORAL"
"266555","001","ORAL"
"325104","001","ORAL"
"312396","001","ORAL"
"197565","001","ORAL"
"277195","001","ORAL"
"274827","001","ORAL"
"324490","001","ORAL"
"325108","001","ORAL"
"275707","001","ORAL"
"197572","001","ORAL"
"197644","001","ORAL"
"248136","001","ORAL"
"293152","001","ORAL"
"197644","001","ORAL"
"197646","001","ORAL"
"248140","001","ORAL"
"125980","001","ORAL"
"293151","001","ORAL"
"197646","001","ORAL"
"318630","001","ORAL"
"314990","001","ORAL"
"197679","001","ORAL"
"197658","001","ORAL"
"283182","001","ORAL"
"316462","001","ORAL"
"197663","001","ORAL"
"248138","001","ORAL"
"281317","001","ORAL"
"293132","001","ORAL"
"318631","001","ORAL"
"314993","001","ORAL"
"177065","001","ORAL"
"197681","001","ORAL"
"208010","001","ORAL"
"252698","001","ORAL"
"225549","001","ORAL"
"304442","001","ORAL"
"197721","001","ORAL"
"197724","001","ORAL"
"197773","001","ORAL"
"205960","001","ORAL"
"177070","001","ORAL"
"253823","001","ORAL"
"256744","001","ORAL"
"197958","001","ORAL"
"277316","001","ORAL"
"197462","001","ORAL"
"198365","001","ORAL"
"285940","001","ORAL"
"288821","001","ORAL"
"300706","001","ORAL"
"197347","001","ORAL"
"262441","001","ORAL"
"283349","001","ORAL"
"285942","001","ORAL"
"285180","001","ORAL"
"284927","001","ORAL"
"300707","001","ORAL"
"197346","001","ORAL"
"198364","001","ORAL"
"285941","001","ORAL"
"286173","001","ORAL"
"290801","001","ORAL"
"288830","001","ORAL"
"293498","001","ORAL"
"198019","001","ORAL"
"248","001","ORAL"
"198033","001","ORAL"
"204737","001","ORAL"
"200740","001","ORAL"
"232625","001","ORAL"
"226370","001","ORAL"
"214326","001","ORAL"
"214600","001","ORAL"
"237724","001","ORAL"
"249281","001","ORAL"
"237724","001","ORAL"
"273583","001","ORAL"
"286861","001","ORAL"
"306370","001","ORAL"
"325251","001","ORAL"
"198036","001","ORAL"
"204679","001","ORAL"
"225133","001","ORAL"
"232620","001","ORAL"
"214602","001","ORAL"
"210015","001","ORAL"
"237408","001","ORAL"
"255229","001","ORAL"
"255603","001","ORAL"
"249280","001","ORAL"
"262071","001","ORAL"
"325248","001","ORAL"
"321194","001","ORAL"
"202554","001","ORAL"
"198045","001","ORAL"
"204762","001","ORAL"
"232648","001","ORAL"
"214327","001","ORAL"
"214599","001","ORAL"
"227442","001","ORAL"
"249284","001","ORAL"
"273804","001","ORAL"
"262525","001","ORAL"
"300544","001","ORAL"
"325252","001","ORAL"
"202555","001","ORAL"
"198046","001","ORAL"
"203283","001","ORAL"
"204732","001","ORAL"
"214328","001","ORAL"
"214595","001","ORAL"
"261497","001","ORAL"
"277197","001","ORAL"
"275254","001","ORAL"
"325256","001","ORAL"
"198056","001","ORAL"
"199979","001","ORAL"
"223102","001","ORAL"
"84966","001","ORAL"
"198066","001","ORAL"
"199980","001","ORAL"
"223105","001","ORAL"
"223106","001","ORAL"
"215483","001","ORAL"
"276436","001","ORAL"
"198186","001","ORAL"
"198574","001","ORAL"
"218369","001","ORAL"
"227444","001","ORAL"
"236895","001","ORAL"
"238564","001","ORAL"
"253518","001","ORAL"
"247055","001","ORAL"
"247916","001","ORAL"
"269029","001","ORAL"
"201483","001","ORAL"
"198751","001","ORAL"
"192460","001","ORAL"
"198956","001","ORAL"
"199987","001","ORAL"
"223107","001","ORAL"
"223142","001","ORAL"
"223143","001","ORAL"
"225438","001","ORAL"
"215482","001","ORAL"
"167969","001","ORAL"
"178546","001","ORAL"
"278792","001","ORAL"
"282058","001","ORAL"
"282681","001","ORAL"
"198969","001","ORAL"
"198970","001","ORAL"
"313148","001","ORAL"
"199020","001","ORAL"
"202913","001","ORAL"
"200990","001","ORAL"
"201003","001","ORAL"
"201004","001","ORAL"
"197753","001","ORAL"
"251650","001","ORAL"
"197775","001","ORAL"
"199068","001","ORAL"
"191143","001","ORAL"
"211115","001","ORAL"
"270841","001","ORAL"
"238116","001","ORAL"
"270837","001","ORAL"
"199080","001","ORAL"
"211116","001","ORAL"
"198162","001","ORAL"
"269552","001","ORAL"
"199087","001","ORAL"
"199988","001","ORAL"
"223116","001","ORAL"
"223118","001","ORAL"
"215464","001","ORAL"
"199026","001","ORAL"
"259754","001","ORAL"
"216996","001","ORAL"
"199025","001","ORAL"
"216998","001","ORAL"
"301155","001","ORAL"
"199311","001","ORAL"
"199388","001","ORAL"
"199384","001","ORAL"
"282640","001","ORAL"
"283771","001","ORAL"
"284857","001","ORAL"
"306988","001","ORAL"
"199385","001","ORAL"
"196286","001","ORAL"
"198359","001","ORAL"
"227513","001","ORAL"
"238549","001","ORAL"
"250643","001","ORAL"
"199442","001","ORAL"
"199448","001","ORAL"
"199447","001","ORAL"
"199573","001","ORAL"
"199685","001","ORAL"
"199684","001","ORAL"
"233602","001","ORAL"
"205164","001","ORAL"
"205167","001","ORAL"
"237443","001","ORAL"
"233590","001","ORAL"
"239823","001","ORAL"
"237443","001","ORAL"
"286016","001","ORAL"
"302286","001","ORAL"
"315558","001","ORAL"
"199721","001","ORAL"
"199759","001","ORAL"
"199681","001","ORAL"
"199726","001","ORAL"
"222817","001","ORAL"
"199572","001","ORAL"
"199573","001","ORAL"
"204551","001","ORAL"
"199618","001","ORAL"
"199448","001","ORAL"
"199543","001","ORAL"
"248141","001","ORAL"
"283472","001","ORAL"
"293133","001","ORAL"
"314999","001","ORAL"
"199676","001","ORAL"
"199678","001","ORAL"
"217258","001","ORAL"
"272939","001","ORAL"
"253678","001","ORAL"
"225174","001","ORAL"
"199679","001","ORAL"
"199680","001","ORAL"
"217237","001","ORAL"
"253677","001","ORAL"
"291472","001","ORAL"
"199683","001","ORAL"
"199693","001","ORAL"
"199697","001","ORAL"
"199700","001","ORAL"
"199702","001","ORAL"
"199704","001","ORAL"
"199705","001","ORAL"
"199710","001","ORAL"
"199984","001","ORAL"
"137530","001","ORAL"
"188921","001","ORAL"
"188946","001","ORAL"
"199949","001","ORAL"
"199983","001","ORAL"
"290685","001","ORAL"
"302184","001","ORAL"
"235015","001","ORAL"
"248292","001","ORAL"
"92974","001","ORAL"
"201854","001","ORAL"
"199993","001","ORAL"
"267989","001","ORAL"
"178516","001","ORAL"
"253814","001","ORAL"
"84327","001","ORAL"
"265378","001","ORAL"
"150695","001","ORAL"
"267171","001","ORAL"
"225553","001","ORAL"
"226981","001","ORAL"
"288974","001","ORAL"
"167951","001","ORAL"
"255263","001","ORAL"
"296788","001","ORAL"
"197672","001","ORAL"
"24977","001","ORAL"
"300466","001","ORAL"
"300511","001","ORAL"
"305037","001","ORAL"
"299764","001","ORAL"
"201855","001","ORAL"
"199994","001","ORAL"
"272004","001","ORAL"
"255490","001","ORAL"
"267172","001","ORAL"
"260167","001","ORAL"
"150692","001","ORAL"
"289008","001","ORAL"
"36494","001","ORAL"
"178519","001","ORAL"
"291629","001","ORAL"
"200014","001","ORAL"
"200095","001","ORAL"
"198194","001","ORAL"
"236287","001","ORAL"
"200103","001","ORAL"
"198186","001","ORAL"
"200106","001","ORAL"
"198187","001","ORAL"
"201833","001","ORAL"
"200172","001","ORAL"
"326154","001","ORAL"
"192469","001","ORAL"
"196967","001","ORAL"
"200438","001","ORAL"
"201215","001","ORAL"
"200442","001","ORAL"
"290492","001","ORAL"
"292699","001","ORAL"
"283895","001","ORAL"
"301630","001","ORAL"
"298284","001","ORAL"
"305689","001","ORAL"
"306103","001","ORAL"
"300008","001","ORAL"
"200695","001","ORAL"
"200845","001","ORAL"
"200853","001","ORAL"
"219729","001","ORAL"
"239993","001","ORAL"
"304341","001","ORAL"
"301324","001","ORAL"
"200930","001","ORAL"
"200940","001","ORAL"
"201085","001","ORAL"
"201095","001","ORAL"
"228165","001","ORAL"
"201097","001","ORAL"
"201104","001","ORAL"
"277008","001","ORAL"
"317196","001","ORAL"
"201098","001","ORAL"
"201103","001","ORAL"
"230845","001","ORAL"
"262490","001","ORAL"
"277006","001","ORAL"
"278669","001","ORAL"
"288273","001","ORAL"
"210269","001","ORAL"
"319117","001","ORAL"
"201099","001","ORAL"
"201100","001","ORAL"
"277004","001","ORAL"
"290647","001","ORAL"
"283191","001","ORAL"
"284340","001","ORAL"
"298866","001","ORAL"
"307692","001","ORAL"
"201101","001","ORAL"
"201102","001","ORAL"
"230847","001","ORAL"
"210270","001","ORAL"
"262496","001","ORAL"
"277005","001","ORAL"
"273173","001","ORAL"
"220814","001","ORAL"
"208807","001","ORAL"
"288275","001","ORAL"
"284337","001","ORAL"
"298867","001","ORAL"
"311645","001","ORAL"
"201106","001","ORAL"
"218692","001","ORAL"
"188192","001","ORAL"
"189430","001","ORAL"
"250230","001","ORAL"
"258190","001","ORAL"
"270090","001","ORAL"
"276495","001","ORAL"
"167926","001","ORAL"
"315552","001","ORAL"
"201107","001","ORAL"
"222130","001","ORAL"
"261898","001","ORAL"
"247911","001","ORAL"
"256251","001","ORAL"
"273705","001","ORAL"
"270208","001","ORAL"
"265403","001","ORAL"
"201111","001","ORAL"
"209154","001","ORAL"
"286179","001","ORAL"
"313529","001","ORAL"
"201112","001","ORAL"
"209153","001","ORAL"
"201113","001","ORAL"
"272819","001","ORAL"
"296456","001","ORAL"
"305414","001","ORAL"
"302236","001","ORAL"
"201125","001","ORAL"
"201128","001","ORAL"
"202792","001","ORAL"
"281383","001","ORAL"
"285666","001","ORAL"
"4830","001","ORAL"
"201157","001","ORAL"
"76372","001","ORAL"
"81931","001","ORAL"
"201159","001","ORAL"
"201158","001","ORAL"
"291525","001","ORAL"
"298465","001","ORAL"
"312947","001","ORAL"
"201161","001","ORAL"
"259852","001","ORAL"
"276340","001","ORAL"
"201242","001","ORAL"
"251738","001","ORAL"
"201253","001","ORAL"
"222337","001","ORAL"
"222337","001","ORAL"
"222337","001","ORAL"
"201381","001","ORAL"
"228607","001","ORAL"
"201382","001","ORAL"
"201383","001","ORAL"
"234443","001","ORAL"
"234443","001","ORAL"
"332","001","ORAL"
"201422","001","ORAL"
"201444","001","ORAL"
"250043","001","ORAL"
"150036","001","ORAL"
"226278","001","ORAL"
"297202","001","ORAL"
"294508","001","ORAL"
"201445","001","ORAL"
"209335","001","ORAL"
"239038","001","ORAL"
"174134","001","ORAL"
"233092","001","ORAL"
"290383","001","ORAL"
"281063","001","ORAL"
"285875","001","ORAL"
"290618","001","ORAL"
"292649","001","ORAL"
"303962","001","ORAL"
"298368","001","ORAL"
"254746","001","ORAL"
"320577","001","ORAL"
"313623","001","ORAL"
"319532","001","ORAL"
"201446","001","ORAL"
"260114","001","ORAL"
"299259","001","ORAL"
"318025","001","ORAL"
"201692","001","ORAL"
"201486","001","ORAL"
"309450","001","ORAL"
"315767","001","ORAL"
"201693","001","ORAL"
"201487","001","ORAL"
"309449","001","ORAL"
"224023","001","ORAL"
"150034","001","ORAL"
"210709","001","ORAL"
"237542","001","ORAL"
"282333","001","ORAL"
"226886","001","ORAL"
"226882","001","ORAL"
"237541","001","ORAL"
"282277","001","ORAL"
"204742","001","ORAL"
"201513","001","ORAL"
"214297","001","ORAL"
"222301","001","ORAL"
"242989","001","ORAL"
"266528","001","ORAL"
"282988","001","ORAL"
"318473","001","ORAL"
"204741","001","ORAL"
"201514","001","ORAL"
"223279","001","ORAL"
"214296","001","ORAL"
"230845","001","ORAL"
"252799","001","ORAL"
"261940","001","ORAL"
"250182","001","ORAL"
"242988","001","ORAL"
"258323","001","ORAL"
"278669","001","ORAL"
"319121","001","ORAL"
"204769","001","ORAL"
"201515","001","ORAL"
"223276","001","ORAL"
"230847","001","ORAL"
"166006","001","ORAL"
"250244","001","ORAL"
"242987","001","ORAL"
"258332","001","ORAL"
"273897","001","ORAL"
"266914","001","ORAL"
"295029","001","ORAL"
"284337","001","ORAL"
"300283","001","ORAL"
"305353","001","ORAL"
"299703","001","ORAL"
"312443","001","ORAL"
"313508","001","ORAL"
"204766","001","ORAL"
"201517","001","ORAL"
"219452","001","ORAL"
"214293","001","ORAL"
"250189","001","ORAL"
"242986","001","ORAL"
"276518","001","ORAL"
"263818","001","ORAL"
"264224","001","ORAL"
"273905","001","ORAL"
"258159","001","ORAL"
"291355","001","ORAL"
"284340","001","ORAL"
"305986","001","ORAL"
"302542","001","ORAL"
"299312","001","ORAL"
"313075","001","ORAL"
"201567","001","ORAL"
"4829","001","ORAL"
"201694","001","ORAL"
"201582","001","ORAL"
"189896","001","ORAL"
"246872","001","ORAL"
"201695","001","ORAL"
"201583","001","ORAL"
"262452","001","ORAL"
"297950","001","ORAL"
"298556","001","ORAL"
"201698","001","ORAL"
"257631","001","ORAL"
"201707","001","ORAL"
"240404","001","ORAL"
"270925","001","ORAL"
"201714","001","ORAL"
"285565","001","ORAL"
"296428","001","ORAL"
"321434","001","ORAL"
"322421","001","ORAL"
"201712","001","ORAL"
"270927","001","ORAL"
"201715","001","ORAL"
"274137","001","ORAL"
"294632","001","ORAL"
"282630","001","ORAL"
"287240","001","ORAL"
"305411","001","ORAL"
"201713","001","ORAL"
"201718","001","ORAL"
"301576","001","ORAL"
"201699","001","ORAL"
"201708","001","ORAL"
"201711","001","ORAL"
"275692","001","ORAL"
"201963","001","ORAL"
"234031","001","ORAL"
"201751","001","ORAL"
"214503","001","ORAL"
"279460","001","ORAL"
"221032","001","ORAL"
"235588","001","ORAL"
"201952","001","ORAL"
"190153","001","ORAL"
"275024","001","ORAL"
"263082","001","ORAL"
"290574","001","ORAL"
"303072","001","ORAL"
"303072","001","ORAL"
"324585","001","ORAL"
"311930","001","ORAL"
"201975","001","ORAL"
"201985","001","ORAL"
"201991","001","ORAL"
"230831","001","ORAL"
"260162","001","ORAL"
"201993","001","ORAL"
"230830","001","ORAL"
"201995","001","ORAL"
"202024","001","ORAL"
"145043","001","ORAL"
"4831","001","ORAL"
"275692","001","ORAL"
"202153","001","ORAL"
"202167","001","ORAL"
"202182","001","ORAL"
"260433","001","ORAL"
"272620","001","ORAL"
"276804","001","ORAL"
"300935","001","ORAL"
"202221","001","ORAL"
"202223","001","ORAL"
"202225","001","ORAL"
"202292","001","ORAL"
"202293","001","ORAL"
"202329","001","ORAL"
"202330","001","ORAL"
"202331","001","ORAL"
"202336","001","ORAL"
"202337","001","ORAL"
"202341","001","ORAL"
"10034","001","ORAL"
"202346","001","ORAL"
"10053","001","ORAL"
"202493","001","ORAL"
"202507","001","ORAL"
"202422","001","ORAL"
"290317","001","ORAL"
"202424","001","ORAL"
"290414","001","ORAL"
"202497","001","ORAL"
"202508","001","ORAL"
"202516","001","ORAL"
"291105","001","ORAL"
"202596","001","ORAL"
"1512","001","ORAL"
"218561","001","ORAL"
"202597","001","ORAL"
"1513","001","ORAL"
"218561","001","ORAL"
"202609","001","ORAL"
"202695","001","ORAL"
"235102","001","ORAL"
"272052","001","ORAL"
"295838","001","ORAL"
"296366","001","ORAL"
"202819","001","ORAL"
"1524","001","ORAL"
"202868","001","ORAL"
"202873","001","ORAL"
"308020","001","ORAL"
"297421","001","ORAL"
"256254","001","ORAL"
"202896","001","ORAL"
"224699","001","ORAL"
"244738","001","ORAL"
"290802","001","ORAL"
"296444","001","ORAL"
"202941","001","ORAL"
"203030","001","ORAL"
"163531","001","ORAL"
"203054","001","ORAL"
"203055","001","ORAL"
"203057","001","ORAL"
"197454","001","ORAL"
"203239","001","ORAL"
"312819","001","ORAL"
"203298","001","ORAL"
"314736","001","ORAL"
"203307","001","ORAL"
"200539","001","ORAL"
"26892","001","ORAL"
"24751","001","ORAL"
"24753","001","ORAL"
"200538","001","ORAL"
"200535","001","ORAL"
"203397","001","ORAL"
"203402","001","ORAL"
"315269","001","ORAL"
"203430","001","ORAL"
"207304","001","ORAL"
"207321","001","ORAL"
"167428","001","ORAL"
"203486","001","ORAL"
"104122","001","ORAL"
"269771","001","ORAL"
"248786","001","ORAL"
"207733","001","ORAL"
"207741","001","ORAL"
"207758","001","ORAL"
"207768","001","ORAL"
"203538","001","ORAL"
"203540","001","ORAL"
"203541","001","ORAL"
"203542","001","ORAL"
"203543","001","ORAL"
"203544","001","ORAL"
"203582","001","ORAL"
"184078","001","ORAL"
"32824","001","ORAL"
"23826","001","ORAL"
"203705","001","ORAL"
"203704","001","ORAL"
"260955","001","ORAL"
"305844","001","ORAL"
"203733","001","ORAL"
"214529","001","ORAL"
"203731","001","ORAL"
"201434","001","ORAL"
"204513","001","ORAL"
"249032","001","ORAL"
"258484","001","ORAL"
"287694","001","ORAL"
"203762","001","ORAL"
"203763","001","ORAL"
"226418","001","ORAL"
"277190","001","ORAL"
"192073","001","ORAL"
"196947","001","ORAL"
"231702","001","ORAL"
"207309","001","ORAL"
"203912","001","ORAL"
"156936","001","ORAL"
"197788","001","ORAL"
"201484","001","ORAL"
"6305","001","ORAL"
"205163","001","ORAL"
"203945","001","ORAL"
"300910","001","ORAL"
"248335","001","ORAL"
"299224","001","ORAL"
"324796","001","ORAL"
"188407","001","ORAL"
"188409","001","ORAL"
"188408","001","ORAL"
"203958","001","ORAL"
"272939","001","ORAL"
"247573","001","ORAL"
"324798","001","ORAL"
"189541","001","ORAL"
"180538","001","ORAL"
"204103","001","ORAL"
"214531","001","ORAL"
"214530","001","ORAL"
"262032","001","ORAL"
"204306","001","ORAL"
"204495","001","ORAL"
"203430","001","ORAL"
"201511","001","ORAL"
"202458","001","ORAL"
"242586","001","ORAL"
"230850","001","ORAL"
"286311","001","ORAL"
"296512","001","ORAL"
"288283","001","ORAL"
"190502","001","ORAL"
"298273","001","ORAL"
"298946","001","ORAL"
"306934","001","ORAL"
"299555","001","ORAL"
"204503","001","ORAL"
"209539","001","ORAL"
"223268","001","ORAL"
"291924","001","ORAL"
"296513","001","ORAL"
"288203","001","ORAL"
"293649","001","ORAL"
"190506","001","ORAL"
"299453","001","ORAL"
"306936","001","ORAL"
"204504","001","ORAL"
"273742","001","ORAL"
"313151","001","ORAL"
"205176","001","ORAL"
"281535","001","ORAL"
"285063","001","ORAL"
"268405","001","ORAL"
"314399","001","ORAL"
"204528","001","ORAL"
"268191","001","ORAL"
"272902","001","ORAL"
"294748","001","ORAL"
"281617","001","ORAL"
"283516","001","ORAL"
"318577","001","ORAL"
"324342","001","ORAL"
"145117","001","ORAL"
"208808","001","ORAL"
"267780","001","ORAL"
"208809","001","ORAL"
"204675","001","ORAL"
"222491","001","ORAL"
"230968","001","ORAL"
"263297","001","ORAL"
"273617","001","ORAL"
"236887","001","ORAL"
"280833","001","ORAL"
"205969","001","ORAL"
"204581","001","ORAL"
"204570","001","ORAL"
"204624","001","ORAL"
"1488","001","ORAL"
"284362","001","ORAL"
"204650","001","ORAL"
"202609","001","ORAL"
"204642","001","ORAL"
"202617","001","ORAL"
"204651","001","ORAL"
"202613","001","ORAL"
"204699","001","ORAL"
"194182","001","ORAL"
"289209","001","ORAL"
"298315","001","ORAL"
"204854","001","ORAL"
"290214","001","ORAL"
"290298","001","ORAL"
"202949","001","ORAL"
"202950","001","ORAL"
"203583","001","ORAL"
"184076","001","ORAL"
"204935","001","ORAL"
"217314","001","ORAL"
"297404","001","ORAL"
"298178","001","ORAL"
"204936","001","ORAL"
"204937","001","ORAL"
"204939","001","ORAL"
"204947","001","ORAL"
"251740","001","ORAL"
"205081","001","ORAL"
"303369","001","ORAL"
"205087","001","ORAL"
"205160","001","ORAL"
"81936","001","ORAL"
"205165","001","ORAL"
"103964","001","ORAL"
"189370","001","ORAL"
"194977","001","ORAL"
"205195","001","ORAL"
"205196","001","ORAL"
"205203","001","ORAL"
"252889","001","ORAL"
"225702","001","ORAL"
"205204","001","ORAL"
"205245","001","ORAL"
"205246","001","ORAL"
"203438","001","ORAL"
"275325","001","ORAL"
"203437","001","ORAL"
"275323","001","ORAL"
"289143","001","ORAL"
"307053","001","ORAL"
"314500","001","ORAL"
"311138","001","ORAL"
"203439","001","ORAL"
"275324","001","ORAL"
"205474","001","ORAL"
"205485","001","ORAL"
"205486","001","ORAL"
"205487","001","ORAL"
"205488","001","ORAL"
"205550","001","ORAL"
"205507","001","ORAL"
"205508","001","ORAL"
"277646","001","ORAL"
"205509","001","ORAL"
"95172","001","ORAL"
"225631","001","ORAL"
"205564","001","ORAL"
"205604","001","ORAL"
"205603","001","ORAL"
"275881","001","ORAL"
"283131","001","ORAL"
"288262","001","ORAL"
"286093","001","ORAL"
"205608","001","ORAL"
"205607","001","ORAL"
"235166","001","ORAL"
"266650","001","ORAL"
"196265","001","ORAL"
"275854","001","ORAL"
"281062","001","ORAL"
"298716","001","ORAL"
"205618","001","ORAL"
"205617","001","ORAL"
"170435","001","ORAL"
"170435","001","ORAL"
"233011","001","ORAL"
"185584","001","ORAL"
"256788","001","ORAL"
"278772","001","ORAL"
"275884","001","ORAL"
"267128","001","ORAL"
"261769","001","ORAL"
"260249","001","ORAL"
"296164","001","ORAL"
"282842","001","ORAL"
"302282","001","ORAL"
"298914","001","ORAL"
"306858","001","ORAL"
"294509","001","ORAL"
"205647","001","ORAL"
"205623","001","ORAL"
"238880","001","ORAL"
"188358","001","ORAL"
"275853","001","ORAL"
"308854","001","ORAL"
"194905","001","ORAL"
"294489","001","ORAL"
"205990","001","ORAL"
"205993","001","ORAL"
"205994","001","ORAL"
"205997","001","ORAL"
"206024","001","ORAL"
"284684","001","ORAL"
"115427","001","ORAL"
"206128","001","ORAL"
"206147","001","ORAL"
"296455","001","ORAL"
"300009","001","ORAL"
"291130","001","ORAL"
"206159","001","ORAL"
"206148","001","ORAL"
"288551","001","ORAL"
"320130","001","ORAL"
"206161","001","ORAL"
"206160","001","ORAL"
"265397","001","ORAL"
"272779","001","ORAL"
"299189","001","ORAL"
"314753","001","ORAL"
"4833","001","ORAL"
"206196","001","ORAL"
"145042","001","ORAL"
"303483","001","ORAL"
"315940","001","ORAL"
"206400","001","ORAL"
"230740","001","ORAL"
"206670","001","ORAL"
"287820","001","ORAL"
"206671","001","ORAL"
"264947","001","ORAL"
"287838","001","ORAL"
"313566","001","ORAL"
"206673","001","ORAL"
"214698","001","ORAL"
"222265","001","ORAL"
"241754","001","ORAL"
"270757","001","ORAL"
"290316","001","ORAL"
"301849","001","ORAL"
"298868","001","ORAL"
"306374","001","ORAL"
"206167","001","ORAL"
"206168","001","ORAL"
"234116","001","ORAL"
"205062","001","ORAL"
"4373","001","ORAL"
"4492","001","ORAL"
"5897","001","ORAL"
"206857","001","ORAL"
"206862","001","ORAL"
"233385","001","ORAL"
"206979","001","ORAL"
"209719","001","ORAL"
"239879","001","ORAL"
"301684","001","ORAL"
"206231","001","ORAL"
"206672","001","ORAL"
"261887","001","ORAL"
"278087","001","ORAL"
"290320","001","ORAL"
"302038","001","ORAL"
"2017","001","ORAL"
"224385","001","ORAL"
"17546","001","ORAL"
"224295","001","ORAL"
"207278","001","ORAL"
"207296","001","ORAL"
"206661","001","ORAL"
"206669","001","ORAL"
"260455","001","ORAL"
"208806","001","ORAL"
"199849","001","ORAL"
"227403","001","ORAL"
"276667","001","ORAL"
"265981","001","ORAL"
"189716","001","ORAL"
"298012","001","ORAL"
"259835","001","ORAL"
"206906","001","ORAL"
"204580","001","ORAL"
"265198","001","ORAL"
"1994","001","ORAL"
"2016","001","ORAL"
"207823","001","ORAL"
"283792","001","ORAL"
"288173","001","ORAL"
"285849","001","ORAL"
"207868","001","ORAL"
"272804","001","ORAL"
"258372","001","ORAL"
"270900","001","ORAL"
"289742","001","ORAL"
"295618","001","ORAL"
"283891","001","ORAL"
"288428","001","ORAL"
"293557","001","ORAL"
"284846","001","ORAL"
"303502","001","ORAL"
"306537","001","ORAL"
"302332","001","ORAL"
"306873","001","ORAL"
"297247","001","ORAL"
"285850","001","ORAL"
"207925","001","ORAL"
"194738","001","ORAL"
"207869","001","ORAL"
"281596","001","ORAL"
"285844","001","ORAL"
"208169","001","ORAL"
"1514","001","ORAL"
"218561","001","ORAL"
"214591","001","ORAL"
